,,,,,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR
Frt03503,AGROPECUARIA ALFA 2,32271869,8/02/2022,P,103.32,102.33,100.78,99.16,96.69,94.15,93.59,104.54,104.38,104.35,103.95,103.22,101.81,112.5,134.81,94.22,91.15,81.15,47.55,57.59,45.28,1.52,1.55,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.08,17.52,16.73,15.94,14.78,14.06,24.19,19.9,19.31,19.21,18.61,18.22,17.39,20.56,23.53,21.71,23.07,18.65,5.71,10.4,7.46,0,0,0,0,0,0,0,0,0.43,0.5,0,0,0,0,0,0,0,1.65,0.36,0,1.58,7.46,7.23,9.34,17.09,17.03,17.09
Frt03503,AGROPECUARIA ALFA 2,32271869,8/03/2022,P,1.45,1.52,1.49,1.49,76.07,98.21,3.76,1.42,1.39,1.39,70.16,35.14,1.45,1.45,1.42,1.42,1.45,1.49,1.49,1.49,1.52,1.52,1.52,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.52,16.83,0.46,0,0,0,12.47,5.45,0,0,0,0,0,0,0,0,0,0,0,0,17.19,17.16,17.19,17.19,4.19,0,13.4,17.19,17.26,17.23,4.72,11.06,17.19,17.19,17.23,17.23,17.19,17.16,17.16,17.13,17.13,17.13,17.09,17.03
Frt03504,AGROPECUARIA ALFA 3,32271906,8/01/2022,P,0.48,0.48,0.49,0.46,0.46,0.49,0.49,0.46,0.48,0.49,0.49,0.5,0.49,0.48,0.48,0.49,0.49,0.48,0.49,0.48,0.48,0.49,0.48,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,1.69,1.68,1.78,1.78,1.57,1.62,1.73,1.76,1.6,1.53,1.54,1.56,1.62,1.72,1.64,1.54,1.61,1.6,1.68,1.66,1.57,1.78,1.82
Frt03504,AGROPECUARIA ALFA 3,32271906,8/02/2022,P,0.46,0.49,0.49,0.48,0.46,0.48,0.48,0.49,0.49,0.49,0.49,0.49,0.5,0.49,0.49,0.49,0.49,0.48,0.48,0.46,0.48,0.48,0.48,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,1.54,1.52,1.85,1.86,1.73,1.73,1.6,1.57,1.61,1.64,1.53,1.5,1.54,1.64,1.61,1.54,1.74,1.73,1.78,1.74,1.76,1.72,1.76
Frt03504,AGROPECUARIA ALFA 3,32271906,8/03/2022,P,0.48,0.46,0.46,0.46,0.49,0.48,0.48,0.5,0.49,0.48,0.49,0.49,0.48,0.48,0.46,0.46,0.48,0.48,0.48,0.48,0.46,0.49,0.49,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,1.8,1.85,1.87,1.66,1.64,1.69,1.53,1.52,1.65,1.61,1.56,1.7,1.68,1.8,1.8,1.74,1.7,1.7,1.74,1.7,1.64,1.61,1.61
Frt04710,HARINAGRO,2859558,8/01/2022,P,144.5,207.14,202.41,204.1,158,149.33,133.09,114.89,120.83,109.4,93.94,92.59,142.74,142.04,175.5,238.27,257.92,219.74,263.14,258.93,262.35,171.86,72.83,33.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.43,69.41,66.83,64.89,54.54,52.63,46.31,39.11,40.55,31.39,26.1,30.56,44.66,45.56,58.01,83.23,85.93,70.76,87.66,84.71,88.02,55.44,23.56,10.66,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt04710,HARINAGRO,2859558,8/02/2022,P,19.96,8.68,24.08,38.65,38.12,41.74,40.32,68.47,60.14,51.46,101.23,39.08,59.4,53.84,64.57,76.97,73.76,75.94,96.16,65.18,94.34,78.71,86.2,89.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.08,8.32,12.69,12.62,12.89,13.34,21.74,18.18,15.71,34.83,12.15,18.11,16.63,20.52,24.95,24.73,25.72,32.24,21.74,31.55,25.9,29.27,29.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt04710,HARINAGRO,2859558,8/03/2022,P,95.24,85.05,108.05,112.77,88.92,98.93,97.36,99.56,84.69,60.21,94.12,108,91.85,84.69,87.46,81.63,102.17,73.06,113.96,108.74,116.59,89.21,147.33,315.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.15,29,37.06,37.98,30.06,34.11,32.06,33.05,27.99,19.31,30.6,34.85,29.57,26.82,30.4,27.13,33.84,23.42,38.11,35.75,39.33,29.45,49.59,109.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt05111,ITALCOL GIRON PLANTA II PRINCIPAL ,38289350,8/01/2022,P,378.58,439.76,142.14,84.53,76.13,78.78,312.57,436.31,396.87,457.59,492.2,487.03,492.43,399.51,344.66,434.59,446.32,422.51,392.27,394.22,460.69,411.01,428.72,263.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.28,110.29,22.54,11.96,10.7,12.54,67.62,102.7,97.06,158.36,150.54,143.29,156.29,129.26,102.35,141.79,146.4,133.06,121.79,128.8,157.67,133.98,140.64,65.9,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt05538,AGROPECUARIA ALFA 4 PRINCIPAL,32271912,8/01/2022,P,153.64,160.08,158.01,140.07,127.19,142.83,161.46,214.59,308.2,335.11,334.19,362.48,315.1,420.44,469.2,495.19,456.78,385.71,352.13,342.93,331.66,317.63,299,295.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.16,53.82,58.88,49.91,28.98,31.51,44.62,70.61,122.36,137.77,128.8,145.59,109.02,143.98,174.57,179.17,158.24,118.91,103.5,94.53,89.47,80.27,70.61,71.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt05538,AGROPECUARIA ALFA 4 PRINCIPAL,32271912,8/02/2022,P,296.01,281.75,277.61,280.6,275.77,267.95,269.79,334.19,388.24,405.49,442.06,397.44,368,442.06,448.96,414,330.05,269.33,236.9,237.59,230.92,201.02,187.45,160.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.69,59.8,63.71,66.01,61.18,57.27,76.36,95.22,129.03,143.06,161.92,119.14,108.79,173.88,180.78,186.3,137.08,104.42,84.18,83.72,83.95,71.3,63.25,48.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt05538,AGROPECUARIA ALFA 4 PRINCIPAL,32271912,8/03/2022,P,162.38,165.37,160.08,145.13,182.16,224.48,104.19,216.43,314.64,331.2,388.01,389.85,313.26,395.37,413.77,407.56,311.65,258.52,239.89,221.72,211.6,197.8,184.46,176.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.92,51.52,47.61,46.69,55.2,68.08,32.2,89.7,136.39,138.92,159.16,158.47,110.17,169.51,177.56,178.94,126.27,92.23,77.51,68.77,65.55,58.65,52.21,49.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt05856,ITALCOL GIRARDOTA PRINCIPAL,2841119,8/01/2022,P,22.25,22.2,22.4,24.1,59,55.1,129.3,805.25,894.15,931.3,796.75,1012.15,978.85,940.7,1124.2,989,179.2,162.95,270.8,316.35,286.9,333,673.15,735.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2,0.15,0.45,9.25,6.25,37.9,304.55,364.55,370.9,317.9,391.15,386.25,356.6,413.75,373.75,74.4,64.85,90.6,100,86.1,110.5,237,279.3,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt05856,ITALCOL GIRARDOTA PRINCIPAL,2841119,8/02/2022,P,901.45,1015.85,1114.8,790.7,1180.7,923.8,861.9,1014.15,891,930.75,591.45,1023.65,840.35,653.75,713.9,864.6,305.15,139.35,122.25,185.95,264.95,310.3,962.9,912.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,371.05,425.6,303.3,449,368.75,342.8,376.65,363.5,359.85,228.35,396.35,318.8,234.9,252.15,329.4,157.55,53.45,32.7,49.55,76.75,112.95,352.9,352.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt05856,ITALCOL GIRARDOTA PRINCIPAL,2841119,8/03/2022,P,726,654.5,506.55,700.4,940,793.5,284.35,464.65,916.25,937.3,838.75,1020.65,987.2,1025.25,1001.05,735.95,149.85,138.4,185,273.3,295.6,286.45,662.35,718.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.4,246,177.6,288.85,366.15,307.75,142,148.65,338.5,357.9,344.25,379.4,368.8,383.65,378.55,300.3,74.3,52.95,72.5,93.5,107.05,100.55,271.5,288.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt06910,ITALCOL IBAGUE,2839470,8/01/2022,P,194.49,184.91,212.51,196.59,169.32,54.04,33.48,34.1,40.95,41.16,35.22,51.51,50.51,38.68,40.54,93.85,126.05,119.4,100.34,96.05,97.32,110.9,124.89,118.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.71,31.57,59.56,76.1,42.64,3.64,0,0,0,0,0,0,0,0.1,2.17,36.31,40.03,31.63,39.59,37.09,27.56,23.76,34.89,47.71,0,0,0,0,0,12.46,21.51,16.4,14.07,14.94,17.49,9.7,8.63,10.59,4.23,0,0,0,0,0,0,0,0,0
Frt06910,ITALCOL IBAGUE,2839470,8/02/2022,P,223.45,236.93,286.55,157.31,147.03,242.74,180.26,169.06,95.84,102.98,167.7,263.19,262.07,241.64,215.68,225.49,322.98,264.3,98.21,141.28,54.84,90.94,256.84,270.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.67,68.71,79.16,44.48,43.21,66.35,39.29,39.06,16.99,31.17,56.75,88.67,80.11,68.32,65.84,68.9,104.13,77.28,22.35,27.01,3,19.81,61.17,66.59,0,0,0,0,0,0,0,0,1.12,0.04,0,0,0,0,0,0,0,0,0.09,0.56,0.83,0,0,0
Frt06910,ITALCOL IBAGUE,2839470,8/03/2022,P,277.96,299.49,333.03,304.3,294.54,234.36,237.91,225.87,155.41,104.08,234.31,323.84,292.45,266.99,228.35,184.82,261.81,298.77,203.25,158.48,167.93,196.98,209.26,236.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.66,85.32,91.5,91.18,82.46,47.25,43.73,43.15,38.28,26.02,62.11,106.59,98.94,75.24,75.01,55.98,97.91,101.93,51.86,36.53,39.59,55.76,55.5,78.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt07138,AVIFONCE SABANALARGA,37922276,8/01/2022,P,258.63,257.14,261.36,262.15,258.94,259.34,244.33,202.27,182.82,120.34,106.13,112.82,164.82,279.36,210.63,171.6,237.51,282.7,328.55,303.29,275.18,269.68,275.31,279.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.47,109.25,112.68,113.12,109.3,106.04,106.61,93.59,88.04,71.54,65.78,73.83,91.96,125.8,102.52,89.1,103.62,126.46,144.54,129.8,115.59,115.24,126.63,132.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt07138,AVIFONCE SABANALARGA,37922276,8/02/2022,P,279.75,280.06,281.2,276.89,275.13,281.2,263.08,202.22,164.69,153.25,93.41,157.65,183.83,291.24,265.01,256.96,240.81,277.55,312.09,266.24,245.96,259.86,258.28,259.07,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.76,125.58,115.98,112.42,110.66,115.02,112.07,94.12,82.15,79.64,65.47,87.47,87.47,121.48,112.86,108.5,106.22,123.73,133.1,105.64,95.26,109.47,113.87,102.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt07138,AVIFONCE SABANALARGA,37922276,8/03/2022,P,257.09,261.27,261.32,256.61,263.12,260.04,254.5,260.66,213.8,206.49,175.87,183.04,155.58,117.35,115.5,138.73,219.25,318.12,316.27,277.24,273.28,280.68,278.61,273.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.81,107.62,106.7,104.85,106.79,106.57,110.97,115.06,97.46,97.72,89.5,94.38,90.51,65.38,57.73,72.38,106.17,141.06,133.98,112.82,117.08,124.87,128.7,127.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt07217,ITALCOL MASCOTAS PRINCIPAL,38289438,8/01/2022,P,696,576,480,312,312,264,240,216,168,144,168,192,192,192,216,240,216,240,360,456,240,360,336,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,168,120,96,72,72,72,72,48,48,48,48,72,72,72,72,72,48,120,96,72,96,72,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt07217,ITALCOL MASCOTAS PRINCIPAL,38289438,8/02/2022,P,744,840,912,864,888,720,672,1008,984,1056,864,864,768,864,912,792,792,816,720,576,600,696,1008,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,240,264,240,264,192,168,312,312,360,288,288,240,264,312,264,288,264,216,168,168,216,360,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt07217,ITALCOL MASCOTAS PRINCIPAL,38289438,8/03/2022,P,1104,1056,1056,1080,1104,1008,984,1056,1176,1248,1248,1248,1080,888,888,960,1080,1128,912,1128,1032,936,888,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,384,360,384,360,360,336,360,384,408,432,408,336,264,264,288,336,336,288,384,384,288,264,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt07566,ITALCOL NEIVA PRINCIPAL,2841246,8/01/2022,P,470.92,854.87,1083.78,989.55,526.99,464.36,407.93,751.72,951.3,1026.95,938.03,954.81,879.03,700.92,682.02,704.3,1242.18,1300.99,1080.86,1042.88,1253.7,1397.43,1644.84,1570.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.21,253.35,315.59,293.18,153.68,156.33,115.38,235.26,292.72,317.66,294.26,305.78,264.42,205.65,224.87,238.55,417.06,459.81,349.83,345.51,419.72,445.14,662.54,679.59,4.19,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0.23,0,0,0,0,0,0,0,0
Frt07566,ITALCOL NEIVA PRINCIPAL,2841246,8/02/2022,P,1506.47,1464.8,1040.22,1232.42,1279.17,965.75,1131.52,1298.7,1574.01,1511.41,1391.9,1312.51,1354.36,1292.99,1302.57,1387.71,1486.85,1502.28,1302.03,1137.01,1298.66,1434.42,1469.61,1714.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.15,410.49,303.26,356.9,376.11,297.36,335.79,395.46,458.41,441.95,401.9,372.42,384.03,384.12,386.24,402.53,427.77,441.77,384.89,343.4,390.33,422.87,432.67,491.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt07566,ITALCOL NEIVA PRINCIPAL,2841246,8/03/2022,P,1632.24,1726.47,1292.4,1144.98,1146.15,869.36,760.23,1067.18,1409.36,1363.28,1306.08,1298.74,1226.48,567.81,587.97,990.09,1160.24,1002.92,1033.83,1155.06,1380.46,1159.83,1185.97,1279.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,493.34,382.01,340.56,344.25,263.34,247.59,324.23,407.97,391.5,384.3,388.35,368.1,175.68,167.85,270.23,330.39,260.37,304.83,342.86,409.68,348.57,355.64,379.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt20388,ITALCOL SAN MARINO FLANDES V1,2910140,8/01/2022,P,303.46,296.41,295.98,300.64,294.03,289.71,271.4,260.45,212.09,257.34,254.72,95.54,61.73,33.84,97.55,167.21,275.37,394.74,404.66,389.99,364.66,334.48,322.35,311.45,0,0,0,0,0,0,0,0,0,0,0,10.9,13.08,1.21,0,0,0,0,0,0,0,0,0,0,101.49,98.1,102.38,103.59,99.82,94.04,82.66,79.29,76.59,91.74,96.72,68.68,61.47,50.17,73.08,93.61,122.1,148.49,154.91,153.21,137.05,122.82,116.67,108.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt20388,ITALCOL SAN MARINO FLANDES V1,2910140,8/02/2022,P,295.61,286.52,263.55,258.69,259.27,260.85,257.08,238.14,188.02,112.21,33.41,23.12,61.24,53.19,100.8,257.89,331.69,336.23,367.6,349.28,347.62,338.33,333.27,312.02,0,0,0,0,0,0,0,0,0,0,17.14,12.62,9.63,28.49,8.28,0,0,0,0,0,0,0,0,0,101.49,95.16,80.82,80.73,81.33,80.96,76.45,61.15,62.04,39.16,20.07,20.36,37.78,38.21,64.26,114.4,128.89,121.07,141.59,136.07,139.93,134,129.46,116.64,0,0,0,0,0,0,0,0,0,0,0.81,0.17,0,0.14,0,0,0,0,0,0,0,0,0,0
